Year,Month,State,Illnesses,Hospitalizations,Deaths
2013,12,Ohio,9,0,0
2013,9,Kentucky,14,6,1
2013,6,Washington,53,0,0
2013,6,Washington,21,0,0
2013,2,Washington,37,0,0
2013,1,Washington,14,0,0
2013,11,Virginia,3,2,0
2013,3,Washington,72,1,0
2013,2,Washington,6,0,0
2013,2,Washington,2,0,0
2013,6,Washington,2,2,0
2013,12,New York,5,0,0
2013,8,Pennsylvania,17,1,0
2013,12,Florida,8,0,0
2013,4,Multistate,39,9,0
2013,8,Multistate,14,2,0
2013,11,Florida,2,0,0
2013,11,North Carolina,7,0,0
2013,12,Colorado,9,0,0
2013,8,North Carolina,6,0,0
2013,9,North Carolina,3,0,0
2013,12,Connecticut,22,0,0
2013,12,Connecticut,12,0,0
2013,12,Georgia,3,0,0
2013,12,Nebraska,4,0,0
2013,5,California,31,0,0
2013,6,Nebraska,8,0,0
2013,8,Georgia,19,0,0
2013,4,Indiana,14,3,0
2013,6,Multistate,7,1,0
2013,8,Wisconsin,27,0,0
2013,4,California,6,0,0
2013,12,Ohio,2,2,0
2013,6,New Mexico,11,4,1
2013,11,California,3,0,0
2013,12,Iowa,7,0,0
2013,12,Florida,4,0,0
2013,12,Pennsylvania,45,1,0
2013,3,Multistate,157,70,0
2013,11,Michigan,62,2,0
2013,12,New Hampshire,16,0,0
2013,11,Arizona,6,3,0
2013,10,California,56,1,0
2013,11,Tennessee,11,0,0
2013,12,Tennessee,6,0,0
2013,9,California,13,0,0
2013,10,California,21,3,0
2013,10,California,2,0,0
2013,5,California,12,5,0
2013,11,California,4,0,0
2013,5,Colorado,9,0,0
2013,8,California,13,0,0
2013,7,Colorado,3,0,0
2013,10,Colorado,9,1,0
2013,9,Ohio,4,0,0
2013,10,California,2,0,0
2013,11,California,11,0,0
2013,10,California,4,0,0
2013,11,Colorado,11,4,0
2013,12,Pennsylvania,5,0,0
2013,4,Illinois,3,1,0
2013,8,California,13,0,0
2013,10,Multistate,33,9,0
2013,5,Colorado,8,0,0
2013,12,California,2,0,0
2013,10,California,10,0,0
2013,11,California,5,0,0
2013,12,Connecticut,9,8,0
2013,12,Maryland,14,0,0
2013,6,New Hampshire,5,0,0
2013,7,California,3,0,0
2013,8,California,22,7,0
2013,5,Multistate,6,6,1
2013,11,California,6,0,0
2013,10,Georgia,6,0,0
2013,5,Colorado,6,0,0
2013,6,California,19,1,0
2013,12,New York,3,0,0
2013,9,Pennsylvania,7,0,0
2013,7,Texas,2,0,0
2013,3,Colorado,32,0,0
2013,8,New Mexico,10,2,0
2013,7,California,5,5,0
2013,12,California,5,0,0
2013,11,Indiana,3,3,0
2013,11,Indiana,9,1,0
2013,4,Colorado,32,1,0
2013,11,Colorado,27,0,0
2013,9,Colorado,3,0,0
2013,4,Vermont,6,1,0
2013,5,Vermont,20,0,0
2013,6,Vermont,10,0,0
2013,12,Colorado,3,0,0
2013,10,Maryland,3,2,0
2013,7,Puerto Rico,14,1,0
2013,12,Georgia,15,0,0
2013,12,Georgia,23,0,0
2013,6,Maryland,4,2,0
2013,8,Puerto Rico,13,0,0
2013,10,California,8,1,0
2013,4,California,37,0,0
2013,12,Maryland,12,0,0
2013,3,Pennsylvania,30,0,0
2013,10,New Jersey,6,0,0
2013,6,New Jersey,5,3,0
2013,7,Colorado,4,2,0
2013,7,New Jersey,14,0,0
2013,7,New Jersey,2,0,0
2013,6,Ohio,5,3,0
2013,3,New Jersey,8,0,0
2013,11,Multistate,18,4,0
2013,3,Multistate,634,200,0
2013,12,Washington,7,0,0
2013,2,Washington,3,2,0
2013,6,New Jersey,2,0,0
2013,7,New Jersey,2,2,0
2013,6,New Jersey,11,0,0
2013,5,New Jersey,16,3,0
2013,6,New Jersey,6,0,0
2013,10,Washington,3,0,0
2013,12,Washington,9,0,0
2013,12,Washington,8,0,0
2013,7,Washington,5,0,0
2013,12,California,5,0,0
2013,5,Multistate,7,0,0
2013,4,Washington,10,1,0
2013,5,Multistate,4,0,0
2013,6,Multistate,10,1,0
2013,6,Multistate,15,0,0
2013,7,Multistate,20,3,0
2013,12,Massachusetts,2,2,0
2013,3,Washington,6,1,0
2013,5,Washington,10,1,0
2013,1,Washington,4,0,0
2013,3,Washington,12,0,0
2013,5,California,137,6,0
2013,7,Washington,5,0,0
2013,1,Hawaii,3,0,0
2013,1,Hawaii,3,0,0
2013,2,Hawaii,8,4,0
2013,12,Florida,5,0,0
2013,5,Hawaii,2,0,0
2013,8,Hawaii,2,2,0
2013,12,Utah,3,0,0
2013,8,Puerto Rico,42,2,0
2013,5,Colorado,2,1,0
2013,1,Maryland,8,0,0
2013,4,Maryland,19,1,0
2013,6,Maryland,2,0,0
2013,5,Maryland,5,1,0
2013,6,Maryland,4,0,0
2013,6,Maryland,2,0,0
2013,8,Puerto Rico,10,1,0
2013,8,Washington,10,0,0
2013,12,Oklahoma,55,0,0
2013,1,Wisconsin,3,1,0
2013,3,Wisconsin,33,0,0
2013,3,Wisconsin,26,0,0
2013,3,Wisconsin,3,1,0
2013,5,Wisconsin,8,1,0
2013,6,Wisconsin,4,0,0
2013,6,Wisconsin,75,5,0
2013,4,Wisconsin,5,1,0
2013,10,Wisconsin,11,3,0
2013,11,Wisconsin,12,0,0
2013,5,Wisconsin,3,2,0
2013,7,Wisconsin,4,2,0
2013,5,Wisconsin,25,2,0
2013,11,Wisconsin,2,1,0
2013,10,Oklahoma,133,11,0
2013,1,Wisconsin,15,0,0
2013,3,Wisconsin,27,0,0
2013,7,California,5,0,0
2013,10,Utah,2,0,0
2013,8,Puerto Rico,10,0,0
2013,4,Multistate,26,5,0
2013,10,Multistate,57,0,0
2013,8,Multistate,8,7,1
2013,3,Puerto Rico,7,0,0
2013,3,Puerto Rico,4,1,0
2013,3,Puerto Rico,2,0,0
2013,4,Puerto Rico,4,0,0
2013,3,Puerto Rico,2,1,0
2013,8,Puerto Rico,2,0,0
2013,9,Puerto Rico,2,1,0
2013,10,Puerto Rico,5,0,0
2013,10,Puerto Rico,2,0,0
2013,7,Puerto Rico,4,1,0
2013,9,Puerto Rico,6,0,0
2013,2,Puerto Rico,4,0,0
2013,6,California,4,0,0
2013,3,Nebraska,64,2,0
2013,2,Nebraska,7,6,0
2013,11,Alaska,4,0,0
2013,3,Oregon,2,0,0
2013,11,Texas,4,4,0
2013,12,Wisconsin,3,1,0
2013,9,California,23,0,0
2013,8,California,4,0,0
2013,11,Multistate,33,6,0
2013,3,Oregon,4,0,0
2013,6,Multistate,13,6,1
2013,12,Oregon,6,0,0
2013,9,Rhode Island,4,2,2
2013,9,Multistate,9,8,1
2013,6,Texas,38,0,0
2013,12,California,11,0,0
2013,2,California,9,0,0
2013,10,California,36,0,0
2013,7,Wisconsin,8,0,0
2013,12,California,3,0,0
2013,6,California,16,0,0
2013,3,Colorado,4,0,0
2013,9,Florida,9,9,4
2013,5,Multistate,10,9,3
2013,11,Multistate,8,7,1
2013,6,Multistate,7,1,0
2013,6,California,28,25,3
2013,5,Virginia,6,0,0
2014,1,Louisiana,6,0,0
2014,1,Ohio,8,0,0
2014,1,Alaska,17,0,0
2014,1,Ohio,2,0,0
2014,1,Virginia,34,0,0
2014,1,Virginia,19,0,0
2014,1,Illinois,7,0,0
2014,1,Minnesota,8,1,0
2014,1,Tennessee,17,0,0
2014,1,Oregon,5,3,0
2014,1,Florida,6,0,0
2014,1,New York,3,0,0
2014,1,Minnesota,14,0,0
2014,1,Georgia,225,0,0
2014,1,Connecticut,16,0,0
2014,2,Minnesota,13,1,0
2014,1,Texas,2,0,0
2014,2,Illinois,4,3,0
2014,1,Florida,37,2,0
2014,1,Florida,4,0,0
2014,1,Florida,3,0,0
2014,1,Florida,12,0,0
2014,2,Ohio,6,0,0
2014,1,Pennsylvania,2,0,0
2014,1,Minnesota,8,0,0
2014,2,Illinois,6,0,0
2014,2,Illinois,4,0,0
2014,2,Georgia,12,0,0
2014,2,Pennsylvania,15,0,0
2014,1,Minnesota,36,2,0
2014,1,Massachusetts,20,0,0
2014,1,Michigan,62,0,0
2014,2,Ohio,4,0,0
2014,1,Indiana,4,0,0
2014,2,Ohio,2,0,0
2014,1,Ohio,8,3,0
2014,1,Nebraska,19,0,0
2014,2,Maryland,4,0,0
2014,2,Minnesota,7,0,0
2014,2,Illinois,2,0,0
2014,2,Ohio,2,0,0
2014,2,Ohio,20,0,0
2014,2,Wyoming,4,0,0
2014,1,Arizona,4,0,0
2014,2,Ohio,2,0,0
2014,2,Iowa,8,0,0
2014,2,Connecticut,8,0,0
2014,2,Connecticut,10,5,0
2014,3,Minnesota,25,0,0
2014,3,Ohio,2,0,0
2014,2,Virginia,44,0,0
2014,1,Arizona,3,0,0
2014,1,Arizona,2,0,0
2014,1,Florida,44,0,0
2014,3,Ohio,2,1,0
2014,1,Arizona,2,0,0
2014,1,California,14,0,0
2014,3,Ohio,6,0,0
2014,3,Minnesota,9,1,0
2014,3,Minnesota,32,2,0
2014,3,Minnesota,12,1,0
2014,2,Ohio,3,0,0
2014,3,Iowa,23,0,0
2014,3,Iowa,5,0,0
2014,3,Iowa,3,0,0
2014,1,Michigan,2,0,0
2014,3,New York,16,0,0
2014,3,New York,6,0,0
2014,3,Nebraska,21,0,0
2014,1,Massachusetts,2,1,0
2014,3,Illinois,6,0,0
2014,3,Minnesota,12,0,0
2014,2,Ohio,2,0,0
2014,3,Connecticut,14,0,0
2014,2,Texas,2,0,0
2014,3,Ohio,8,0,0
2014,3,Illinois,3,0,0
2014,3,Ohio,4,0,0
2014,3,New York,6,0,0
2014,3,Alaska,21,0,0
2014,2,Alaska,3,0,0
2014,3,Ohio,13,0,0
2014,2,Colorado,3,0,0
2014,3,Texas,7,0,0
2014,1,Washington,3,0,0
2014,1,Washington,3,0,0
2014,1,Washington,4,0,0
2014,3,Tennessee,22,0,0
2014,2,Texas,4,0,0
2014,3,Illinois,8,0,0
2014,3,Florida,4,0,0
2014,3,Ohio,8,0,0
2014,3,Virginia,7,0,0
2014,3,Georgia,4,0,0
2014,2,New Jersey,6,4,0
2014,3,Minnesota,14,0,0
2014,3,Minnesota,23,0,0
2014,2,Florida,3,0,0
2014,3,Illinois,4,0,0
2014,3,Connecticut,5,0,0
2014,3,Connecticut,4,0,0
2014,3,New York,24,1,0
2014,3,Minnesota,9,0,0
2014,3,Rhode Island,6,0,0
2014,3,Montana,12,0,0
2014,3,Missouri,22,0,0
2014,3,Indiana,2,0,0
2014,3,Maryland,5,0,0
2014,3,Pennsylvania,20,1,0
2014,3,Ohio,7,0,0
2014,3,Florida,8,0,0
2014,3,Minnesota,8,0,0
2014,4,New York,2,2,0
2014,3,Virginia,8,0,0
2014,3,Minnesota,22,0,0
2014,3,Minnesota,3,0,0
2014,3,Pennsylvania,2,0,0
2014,3,Utah,12,1,0
2014,3,Illinois,10,0,0
2014,4,Ohio,2,0,0
2014,4,Virginia,36,0,0
2014,3,Ohio,9,0,0
2014,4,Virginia,64,0,0
2014,3,Michigan,135,6,0
2014,3,Michigan,294,0,0
2014,4,Minnesota,25,1,0
2014,3,Arkansas,9,1,0
2014,1,California,3,0,0
2014,3,Florida,15,0,0
2014,3,Florida,7,0,0
2014,4,Illinois,21,2,0
2014,3,Tennessee,9,0,0
2014,2,Texas,21,1,0
2014,4,Missouri,115,0,0
2014,4,Virginia,8,0,0
2014,3,New Jersey,14,0,0
2014,4,Georgia,2,0,0
2014,1,Maryland,19,0,0
2014,3,Florida,5,0,0
2014,2,South Carolina,22,0,0
2014,3,Florida,2,0,0
2014,3,New York,3,0,0
2014,3,Utah,19,0,0
2014,4,Ohio,5,0,0
2014,3,Arizona,30,0,0
2014,4,Tennessee,4,0,0
2014,3,Puerto Rico,3,0,0
2014,4,Illinois,8,0,0
2014,4,Montana,13,0,0
2014,4,Minnesota,4,0,0
2014,4,Minnesota,15,0,0
2014,4,Iowa,148,0,0
2014,3,Illinois,6,0,0
2014,3,Massachusetts,11,2,0
2014,4,Utah,19,1,0
2014,4,Florida,3,0,0
2014,4,Massachusetts,21,0,0
2014,4,New York,81,1,0
2014,4,Louisiana,116,0,0
2014,4,Ohio,28,1,0
2014,4,Idaho,2,1,0
2014,4,Ohio,5,0,0
2014,4,Minnesota,2,0,0
2014,4,Florida,2,0,0
2014,4,Rhode Island,75,1,0
2014,4,New York,2,0,0
2014,4,Ohio,3,0,0
2014,4,Ohio,6,0,0
2014,4,Texas,2,0,0
2014,4,Tennessee,7,0,0
2014,4,Texas,3,0,0
2014,4,Iowa,7,0,0
2014,4,Illinois,13,0,0
2014,4,Connecticut,8,0,0
2014,4,Virginia,35,0,0
2014,3,Kansas,64,1,0
2014,3,Kansas,5,0,0
2014,5,Ohio,11,0,0
2014,4,Connecticut,3,0,0
2014,5,Florida,4,0,0
2014,4,Florida,6,0,0
2014,4,Pennsylvania,9,0,0
2014,5,Virginia,25,2,0
2014,4,South Carolina,6,0,0
2014,5,Virginia,10,0,0
2014,4,Minnesota,4,0,0
2014,4,New York,4,1,0
2014,5,Florida,4,2,0
2014,5,Ohio,10,0,0
2014,4,Arizona,17,0,0
2014,2,Oklahoma,63,1,0
2014,5,New York,6,0,0
2014,2,Arizona,8,0,0
2014,5,Florida,3,0,0
2014,5,Minnesota,4,0,0
2014,1,California,5,0,0
2014,2,California,15,0,0
2014,5,Minnesota,3,0,0
2014,2,Arizona,9,2,0
2014,4,Florida,16,0,0
2014,5,Tennessee,3,0,0
2014,5,Texas,2,0,0
2014,4,Utah,18,1,0
2014,1,Wisconsin,8,0,0
2014,1,Wisconsin,34,0,0
2014,3,Wisconsin,14,1,0
2014,3,Wisconsin,10,0,0
2014,3,Wisconsin,7,0,0
2014,4,Wisconsin,4,0,0
2014,3,Wisconsin,6,0,0
2014,5,Florida,2,0,0
2014,5,Ohio,2,0,0
2014,4,New Hampshire,3,0,0
2014,2,South Carolina,7,2,0
2014,3,South Carolina,70,0,0
2014,5,Texas,2,0,0
2014,5,Alaska,12,0,0
2014,1,Massachusetts,4,0,0
2014,5,Ohio,24,0,0
2014,2,New Mexico,15,0,0
2014,5,Illinois,9,0,0
2014,5,Illinois,8,1,0
2014,5,Illinois,7,1,0
2014,5,Illinois,8,0,0
2014,5,Florida,4,0,0
2014,5,Virginia,32,0,0
2014,5,Ohio,3,0,0
2014,5,Connecticut,8,3,0
2014,5,Alaska,17,2,0
2014,5,Minnesota,39,1,0
2014,5,Minnesota,2,0,0
2014,4,Puerto Rico,33,0,0
2014,5,Florida,5,0,0
2014,5,New York,2,0,0
2014,5,Texas,4,0,0
2014,2,California,24,2,1
2014,3,California,9,0,0
2014,5,Texas,5,0,0
2014,5,Iowa,5,0,0
2014,4,Florida,3,0,0
2014,5,Florida,6,0,0
2014,3,Pennsylvania,3,0,0
2014,5,Florida,3,0,0
2014,5,Rhode Island,5,0,0
2014,5,Illinois,2,0,0
2014,5,Illinois,8,4,0
2014,3,Colorado,3,0,0
2014,5,Oklahoma,19,1,0
2014,5,Virginia,4,0,0
2014,6,New York,3,1,0
2014,6,Ohio,8,0,0
2014,4,Indiana,4,0,0
2014,1,Colorado,46,0,0
2014,6,Florida,5,0,0
2014,5,Minnesota,9,2,0
2014,5,Texas,11,0,0
2014,6,Texas,2,0,0
2014,5,Illinois,19,8,0
2014,5,Texas,2,0,0
2014,5,California,2,0,0
2014,6,Minnesota,2,0,0
2014,2,Maryland,7,0,0
2014,5,Wisconsin,33,0,0
2014,3,Maryland,2,0,0
2014,4,Maryland,10,0,0
2014,5,Maryland,6,0,0
2014,5,Maryland,4,0,0
2014,6,Virginia,47,0,0
2014,2,Michigan,2,0,0
2014,2,Michigan,4,0,0
2014,6,New York,2,2,0
2014,3,Michigan,2,0,0
2014,3,Michigan,2,0,0
2014,3,Michigan,2,1,0
2014,4,Michigan,2,0,0
2014,3,Michigan,10,0,0
2014,3,Michigan,6,0,0
2014,4,Michigan,4,0,0
2014,6,Ohio,5,0,0
2014,6,New York,2,0,0
2014,6,South Carolina,26,0,0
2014,6,Maryland,8,0,0
2014,5,Maryland,18,0,0
2014,5,Maryland,5,0,0
2014,5,California,26,1,0
2014,6,New York,11,0,0
2014,4,Massachusetts,30,,0
2014,6,Florida,8,0,0
2014,6,Florida,4,4,0
2014,6,Illinois,11,1,0
2014,6,Illinois,7,0,0
2014,4,Michigan,39,0,0
2014,4,Michigan,6,0,0
2014,3,Michigan,2,0,0
2014,6,Minnesota,14,0,0
2014,6,Arkansas,269,11,0
2014,6,Florida,20,0,0
2014,7,New York,8,0,0
2014,6,Texas,2,0,0
2014,6,Florida,2,0,0
2014,6,Florida,7,0,0
2014,5,Kansas,3,0,0
2014,5,Tennessee,3,0,0
2014,6,Ohio,18,2,0
2014,4,New York,2,2,2
2014,6,Florida,4,1,0
2014,6,Florida,6,0,0
2014,6,Massachusetts,6,1,0
2014,5,Louisiana,8,2,0
2014,7,Mississippi,9,0,0
2014,6,Maryland,8,0,0
2014,6,Minnesota,15,4,0
2014,6,Illinois,9,0,0
2014,6,Illinois,4,0,0
2014,7,Rhode Island,6,0,0
2014,7,Rhode Island,3,0,0
2014,6,Ohio,6,1,0
2014,6,Florida,4,0,0
2014,7,Florida,101,1,0
2014,5,Kansas,4,2,0
2014,6,Kansas,167,0,0
2014,6,Connecticut,4,1,0
2014,7,Minnesota,57,9,0
2014,6,Pennsylvania,15,0,0
2014,7,Texas,3,0,0
2014,5,Arizona,23,0,0
2014,7,Ohio,16,0,0
2014,7,Florida,2,0,0
2014,7,New York,12,0,0
2014,7,Ohio,16,0,0
2014,5,Michigan,9,0,0
2014,5,Michigan,4,0,0
2014,5,Michigan,3,0,0
2014,5,Michigan,3,0,0
2014,6,Wisconsin,21,0,0
2014,2,Wisconsin,6,0,0
2014,4,Michigan,7,0,0
2014,5,Georgia,3,0,0
2014,5,New York,11,8,0
2014,6,Georgia,5,0,0
2014,7,Ohio,2,0,0
2014,3,Georgia,94,0,0
2014,7,Alaska,4,0,0
2014,7,New York,3,0,0
2014,4,Wisconsin,22,0,0
2014,7,Rhode Island,2,0,0
2014,6,Michigan,21,0,0
2014,6,Texas,6,0,0
2014,5,Illinois,4,0,0
2014,7,Illinois,4,0,0
2014,7,Oklahoma,30,0,0
2014,7,Ohio,2,2,0
2014,7,Indiana,21,0,0
2014,7,Florida,2,0,0
2014,7,Connecticut,25,0,0
2014,8,Ohio,20,0,0
2014,6,Georgia,10,3,0
2014,7,Minnesota,6,0,0
2014,2,California,5,0,0
2014,3,California,37,2,0
2014,6,California,9,0,0
2014,7,Texas,3,0,0
2014,7,Florida,12,4,0
2014,7,Maryland,2,0,0
2014,7,Minnesota,5,0,0
2014,7,Virginia,15,0,0
2014,7,Minnesota,7,1,0
2014,7,Florida,2,0,0
2014,3,West Virginia,39,0,0
2014,4,West Virginia,11,0,0
2014,6,West Virginia,52,0,0
2014,8,Florida,5,4,0
2014,8,Florida,2,0,0
2014,7,Connecticut,2,2,0
2014,3,California,2,1,0
2014,6,Massachusetts,4,2,1
2014,2,California,8,0,0
2014,6,Nevada,13,1,0
2014,6,California,23,0,0
2014,6,Utah,8,0,0
2014,5,Utah,99,10,1
2014,7,Florida,6,0,0
2014,7,Pennsylvania,11,0,0
2014,7,Florida,10,0,0
2014,7,California,3,0,0
2014,6,California,3,0,0
2014,5,California,19,0,0
2014,7,Pennsylvania,40,0,0
2014,7,Florida,3,0,0
2014,8,Florida,3,0,0
2014,7,Ohio,3,0,0
2014,5,California,18,7,0
2014,5,Missouri,10,0,0
2014,7,Ohio,2,0,0
2014,6,New York,2,2,0
2014,6,North Dakota,20,2,0
2014,7,Louisiana,5,2,0
2014,8,Virginia,37,3,0
2014,6,Massachusetts,8,0,0
2014,8,New York,4,2,0
2014,8,Ohio,10,1,0
2014,8,Florida,206,0,0
2014,7,Florida,16,3,0
2014,6,Maryland,46,1,0
2014,8,Wisconsin,4,0,0
2014,6,Louisiana,3,2,0
2014,8,Florida,2,0,0
2014,7,Minnesota,20,1,0
2014,8,Texas,3,0,0
2014,5,Indiana,3,1,0
2014,7,New York,21,5,0
2014,8,Ohio,2,0,0
2014,8,Florida,4,0,0
2014,5,Colorado,6,0,0
2014,8,Iowa,4,0,0
2014,5,Colorado,2,2,0
2014,6,Michigan,14,1,0
2014,8,Missouri,11,1,0
2014,8,Minnesota,4,0,0
2014,6,Missouri,3,0,0
2014,8,Illinois,10,5,0
2014,7,Illinois,8,2,0
2014,7,Illinois,4,1,0
2014,8,Illinois,54,2,0
2014,2,North Carolina,15,0,0
2014,8,Florida,6,0,0
2014,8,Florida,2,0,0
2014,8,Iowa,45,0,0
2014,6,Kentucky,19,3,0
2014,8,Michigan,13,0,0
2014,7,Maryland,4,0,0
2014,3,Nevada,25,0,0
2014,6,New York,5,1,0
2014,8,Minnesota,10,0,0
2014,9,Minnesota,6,0,0
2014,8,Florida,2,0,0
2014,8,Florida,4,0,0
2014,9,Minnesota,25,0,0
2014,6,Texas,30,1,0
2014,4,Maryland,216,0,0
2014,4,Pennsylvania,31,0,0
2014,4,Colorado,40,0,0
2014,6,Colorado,2,0,0
2014,8,Utah,25,0,0
2014,7,South Carolina,12,1,0
2014,8,Alaska,3,2,1
2014,1,Colorado,46,0,0
2014,8,Florida,4,1,0
2014,9,Texas,3,0,0
2014,8,Kansas,30,1,0
2014,9,Tennessee,8,0,0
2014,8,New Hampshire,22,1,0
2014,7,Massachusetts,23,0,0
2014,9,Florida,2,0,0
2014,5,North Carolina,46,0,0
2014,7,Maryland,6,0,0
2014,8,Illinois,3,0,0
2014,6,South Carolina,4,2,0
2014,8,Iowa,5,1,0
2014,9,Wisconsin,29,0,0
2014,9,New York,15,3,0
2014,8,Wyoming,2,0,0
2014,8,Utah,8,1,0
2014,9,Utah,2,0,0
2014,4,Multistate,12,7,0
2014,9,Ohio,8,0,0
2014,8,Florida,7,0,0
2014,8,Florida,2,0,0
2014,8,California,12,0,0
2014,9,Florida,3,1,0
2014,9,New York,2,1,0
2014,9,Wisconsin,4,2,0
2014,9,Ohio,3,0,0
2014,8,Massachusetts,5,0,0
2014,8,Massachusetts,4,1,0
2014,4,Multistate,4,1,0
2014,5,Multistate,19,5,0
2014,5,Multistate,4,1,0
2014,6,Tennessee,5,1,0
2014,8,Florida,2,0,0
2014,7,South Carolina,3,0,0
2014,8,Ohio,10,1,0
2014,8,Tennessee,50,13,0
2014,8,Minnesota,8,1,0
2014,9,Wisconsin,38,10,0
2014,4,New Mexico,4,2,0
2014,8,Michigan,3,0,0
2014,8,Connecticut,4,0,0
2014,8,Connecticut,4,0,0
2014,9,Connecticut,39,0,0
2014,9,Minnesota,91,0,0
2014,7,Massachusetts,15,3,0
2014,6,South Carolina,3,1,0
2014,9,Florida,5,0,0
2014,4,Washington,2,0,0
2014,3,Washington,50,0,0
2014,3,Washington,3,0,0
2014,2,Washington,60,2,0
2014,2,Washington,2,0,0
2014,3,Washington,7,0,0
2014,9,Ohio,10,0,0
2014,5,Washington,2,1,0
2014,6,Washington,26,0,0
2014,5,Washington,7,1,0
2014,5,Washington,2,1,0
2014,9,Illinois,7,2,0
2014,9,Illinois,5,0,0
2014,8,Illinois,12,6,0
2014,8,Illinois,23,1,0
2014,9,South Carolina,7,2,0
2014,6,Arizona,2,1,0
2014,8,Arizona,2,0,0
2014,9,Minnesota,23,0,0
2014,7,Mississippi,11,2,0
2014,9,Hawaii,4,0,0
2014,9,Minnesota,2,1,0
2014,9,New York,17,2,0
2014,9,Minnesota,3,1,0
2014,10,Texas,3,0,0
2014,7,California,2,0,0
2014,9,Missouri,4,2,0
2014,10,Minnesota,39,0,0
2014,10,Wisconsin,42,8,0
2014,6,Multistate,2,2,1
2014,10,Minnesota,9,0,0
2014,10,Iowa,13,0,0
2014,9,Florida,2,0,0
2014,10,Virginia,4,0,0
2014,10,Ohio,9,0,0
2014,10,Florida,75,1,0
2014,10,Florida,5,0,0
2014,9,Rhode Island,4,0,0
2014,8,Michigan,39,6,0
2014,9,Ohio,2,0,0
2014,10,Georgia,3,0,0
2014,10,Ohio,43,0,0
2014,10,Minnesota,13,0,0
2014,10,New York,52,1,0
2014,10,Illinois,19,1,0
2014,10,Florida,8,0,0
2014,10,Connecticut,17,1,0
2014,10,New York,5,0,0
2014,10,New York,2,0,0
2014,10,Florida,2,0,0
2014,10,Ohio,35,0,0
2014,10,Pennsylvania,2,0,0
2014,8,Michigan,17,0,0
2014,10,Wisconsin,31,0,0
2014,10,Texas,2,1,0
2014,11,New York,20,0,0
2014,10,Connecticut,3,0,0
2014,11,Texas,2,0,0
2014,5,California,12,0,0
2014,11,Connecticut,6,0,0
2014,10,Florida,6,0,0
2014,9,Montana,6,0,0
2014,11,Texas,9,0,0
2014,11,Virginia,84,0,0
2014,11,Ohio,3,0,0
2014,9,Kentucky,4,4,0
2014,11,Texas,2,0,0
2014,11,Texas,2,0,0
2014,9,Wisconsin,8,0,0
2014,10,Texas,4,1,0
2014,11,Minnesota,40,1,0
2014,11,Minnesota,3,0,0
2014,9,Michigan,5,0,0
2014,10,Puerto Rico,5,1,0
2014,11,Kansas,15,0,0
2014,10,Florida,3,0,0
2014,11,New York,16,1,0
2014,11,Minnesota,6,0,0
2014,11,Ohio,2,0,0
2014,11,New York,2,0,0
2014,10,Alaska,2,1,0
2014,11,Wisconsin,4,0,0
2014,11,Utah,3,0,0
2014,11,Connecticut,5,0,0
2014,11,South Carolina,14,0,0
2014,11,Alaska,4,1,0
2014,11,New York,7,0,0
2014,11,Minnesota,3,0,0
2014,11,Minnesota,6,0,0
2014,11,Arizona,5,0,0
2014,6,Montana,7,3,0
2014,12,Minnesota,5,0,0
2014,11,Texas,20,0,0
2014,11,Florida,6,0,0
2014,11,Tennessee,5,0,0
2014,12,Virginia,29,0,0
2014,9,South Carolina,8,2,0
2014,9,Michigan,2,0,0
2014,11,Ohio,5,0,0
2014,11,Ohio,9,0,0
2014,5,Ohio,13,5,0
2014,12,Ohio,3,0,0
2014,5,Multistate,275,48,1
2014,6,Multistate,16,13,0
2014,3,Oregon,6,0,0
2014,4,Oregon,36,5,1
2014,6,Oregon,2,0,0
2014,7,Oregon,13,0,0
2014,10,Oregon,10,0,0
2014,10,Oregon,19,0,0
2014,12,Oregon,5,0,0
2014,12,Oregon,4,0,0
2014,12,Minnesota,30,0,0
2014,12,Minnesota,9,0,0
2014,12,Minnesota,58,0,0
2014,11,Illinois,4,0,0
2014,11,Illinois,18,0,0
2014,11,Illinois,7,0,0
2014,7,Oregon,4,0,0
2014,8,Oregon,5,0,0
2014,11,Oregon,3,2,0
2014,9,Oregon,2,0,0
2014,2,Oregon,3,0,0
2014,7,Oregon,3,2,0
2014,12,Florida,141,8,0
2014,12,Florida,6,0,0
2014,12,New York,34,0,0
2014,10,Illinois,11,0,0
2014,12,Minnesota,11,0,0
2014,12,Iowa,8,0,0
2014,12,Iowa,176,2,0
2014,12,New York,9,0,0
2014,12,Iowa,6,0,0
2014,10,Arizona,40,3,0
2014,12,Wisconsin,16,0,0
2014,11,Florida,7,0,0
2014,12,Missouri,43,0,0
2014,12,Wisconsin,5,0,0
2014,12,Ohio,3,1,0
2014,12,Florida,31,0,0
2014,6,Arizona,2,0,0
2014,12,Minnesota,10,0,0
2014,12,Minnesota,4,0,0
2014,12,Alaska,24,0,0
2014,7,Massachusetts,7,1,0
2014,9,New Hampshire,3,3,0
2014,11,Multistate,11,2,0
2014,10,Minnesota,3,1,0
2014,11,California,4,0,0
2014,2,California,6,0,0
2014,11,Florida,2,0,0
2014,11,Florida,2,0,0
2014,7,New Mexico,8,0,0
2014,11,Pennsylvania,6,1,0
2014,8,Oregon,10,0,0
2014,12,New York,15,0,0
2014,12,Oregon,16,0,0
2014,12,Oregon,12,3,1
2014,12,Virginia,15,0,0
2014,9,Michigan,3,1,0
